epoch,domain_classifier_acc,domain_classifier_loss,label_predictor_acc,label_predictor_loss,loss,val_domain_classifier_acc,val_domain_classifier_loss,val_label_predictor_acc,val_label_predictor_loss,val_loss
370,0.6544,0.6164970502853394,0.9013,0.31935050879716875,0.935847562789917,0.5904,0.6786569558143616,0.8692,0.4575303161621094,1.136187266921997
371,0.6489,0.618403669834137,0.9008,0.3238947126746178,0.9422983833312988,0.618,0.6462663885116577,0.8716,0.4496982535362244,1.0959646392822266
372,0.6484,0.6226876240730286,0.9019,0.32860582230091095,0.9512934476852417,0.5776,0.6849428979873657,0.8592,0.4861597260981798,1.1711026252746581
373,0.6402,0.6322030102729798,0.8924,0.34295954085588454,0.9751625494003295,0.614,0.642377667427063,0.8792,0.4336571348190308,1.0760348026275635
374,0.6409,0.6239968523025513,0.9015,0.32413882133960725,0.9481356760025025,0.5796,0.6715854074478149,0.8768,0.4418038965344429,1.1133893040657044
375,0.6395,0.6266849360466004,0.9007,0.3269206145942211,0.9536055505752563,0.6072,0.6555253345489502,0.8756,0.4432854484558105,1.0988107860565186
376,0.6443,0.6270889241218567,0.9019,0.31271148256063463,0.9398004065513611,0.5568,0.6886428358078003,0.8744,0.44640058960914614,1.1350434337615967
377,0.6376,0.6274356035232544,0.8984,0.33209380559921264,0.9595294107437133,0.6276,0.6417507011413575,0.8776,0.43922232685089113,1.0809730308532715
378,0.6468,0.6202755928039551,0.905,0.31818448239564895,0.938460078048706,0.6504,0.6256488492012023,0.8684,0.45980246925354,1.0854513185501098
379,0.645,0.6252313420295715,0.8984,0.3372166352719069,0.9624479755401611,0.6128,0.6521243609428405,0.8712,0.4517597911804914,1.1038841521263123
380,0.6434,0.6234872061729431,0.9063,0.3058400407075882,0.9293272469520569,0.6116,0.6485715112686157,0.8724,0.44891770696640015,1.0974892213821412
381,0.6491,0.6227806695938111,0.9014,0.3273767296910286,0.950157396030426,0.5892,0.6719586530685425,0.8732,0.460259881401062,1.132218536376953
382,0.6499,0.6223826884269714,0.8992,0.3254856526255608,0.9478683395385742,0.582,0.6604490755081177,0.866,0.47702990255355837,1.1374789730072021
383,0.6472,0.6236834099769593,0.9002,0.3195592404603958,0.9432426490783692,0.5756,0.6602427965164185,0.862,0.47719641380310057,1.137439214706421
384,0.6477,0.6253960903167725,0.9044,0.30974015377759934,0.935136243057251,0.6084,0.6599295118331909,0.8816,0.4424601029396057,1.1023896194458007
385,0.6482,0.6273741082191467,0.9026,0.3198514531493187,0.9472255605697631,0.58,0.6769897812843323,0.8664,0.45111306715011595,1.128102849006653
386,0.6422,0.6248259261131287,0.9049,0.30767619384527206,0.9325021179199219,0.62,0.6370074498176574,0.8696,0.45631591800451277,1.0933233662605286
387,0.6405,0.6269766906738281,0.9002,0.3246589925169945,0.9516356830596924,0.666,0.6008946352005005,0.8792,0.45943172488212586,1.0603263589859009
388,0.6401,0.6317683488845826,0.9012,0.3238311977505684,0.9555995484352112,0.5952,0.6693612589836121,0.86,0.5068995790481567,1.1762608444213867
389,0.6448,0.6247232643127442,0.9028,0.3156184366941452,0.940341700553894,0.6304,0.6461246563911438,0.8728,0.44862503995895386,1.0947496978759765
390,0.6414,0.6287327680587769,0.9045,0.3122088416695595,0.940941608428955,0.5428,0.7005909469604492,0.8792,0.46121744027137757,1.1618083881378174
391,0.6387,0.630178826713562,0.8976,0.3207678392648697,0.950946667098999,0.6168,0.6484865818023682,0.864,0.47156138134002684,1.1200479652404784
392,0.6472,0.6262755710601806,0.9054,0.3132272542238235,0.939502826499939,0.6652,0.6270112827301025,0.8648,0.48518303897380827,1.1121943239212035
393,0.6524,0.6188745007514954,0.9085,0.2989564017534256,0.9178309029579163,0.588,0.6732458051681518,0.8704,0.45174376611709594,1.124989570236206
394,0.6341,0.6282395796775818,0.9024,0.32324081181287767,0.9514803941726685,0.6508,0.6240835117340088,0.866,0.4534605434894562,1.0775440574645996
395,0.6374,0.6277156849861145,0.9001,0.32595395743846894,0.9536696434020996,0.618,0.6392247624397278,0.8808,0.4348153059542179,1.074040072631836
396,0.6462,0.6254250707149506,0.9067,0.31226573820114134,0.9376908092498779,0.578,0.6742830778121949,0.87,0.45963827867507934,1.133921360015869
397,0.6449,0.6237980960845947,0.8998,0.3254444862306118,0.9492425819396972,0.6108,0.6604224190235138,0.8784,0.43401352497637274,1.0944359473228455
398,0.6375,0.6246393832206726,0.8975,0.32281186989545824,0.9474512510299683,0.5724,0.6745926036834716,0.8472,0.5264304490417242,1.2010230510234832
399,0.644,0.6245258511543273,0.9032,0.32025995250940326,0.9447858047485351,0.6188,0.6458704016685486,0.8748,0.44521475303843616,1.0910851625442506
400,0.6479,0.6233831828117371,0.9015,0.31736776160001756,0.9407509427070617,0.6652,0.6130003512382507,0.876,0.43875107250213624,1.0517514184951782
401,0.6436,0.628277027130127,0.9039,0.3168465940952301,0.9451236203193665,0.5716,0.6724967684745788,0.8696,0.46849029235839845,1.140987060546875
402,0.6382,0.631269863986969,0.8995,0.3241255183458328,0.9553953790664673,0.608,0.6610742970466614,0.8772,0.4364202978849411,1.0974945957183837
403,0.6531,0.6178699719429016,0.9014,0.3127661951839924,0.93063616771698,0.6796,0.6056491983413697,0.8736,0.4545944570183754,1.0602436561584472
404,0.6457,0.6212122205734253,0.9069,0.306833620339632,0.9280458423614502,0.5692,0.676723443698883,0.866,0.4635644600868225,1.1402879016876222
405,0.652,0.6237794582366943,0.9076,0.30515956871509553,0.9289390277862549,0.5536,0.7042676778793335,0.88,0.44663985057324174,1.1509075240135194
406,0.6448,0.626763739490509,0.9056,0.30939725819826125,0.9361609970092774,0.608,0.6660118750572205,0.8752,0.4451433874130249,1.1111552598953247
407,0.6497,0.6235996383666992,0.9035,0.31011062598228456,0.9337102643966675,0.65,0.6229990962028503,0.8744,0.43700512895584104,1.0600042294502259
408,0.6506,0.6215536432266235,0.9023,0.3221424739599228,0.943696118068695,0.6336,0.6496043743133545,0.8784,0.4388375363111496,1.0884419152259828
409,0.6509,0.6216481702804565,0.9009,0.32066986790895463,0.9423180401802063,0.684,0.6023927215576171,0.872,0.4582284900199622,1.0606212152481078
410,0.65,0.6200492053985596,0.9064,0.30638802909851076,0.9264372358322144,0.5972,0.6659484714508057,0.8708,0.4571091434554197,1.123057615184784
411,0.6374,0.6282611548423767,0.902,0.31264697502851485,0.9409081317901611,0.5932,0.6591795530319214,0.88,0.4385099289417267,1.0976894821166991
412,0.6427,0.6248002128601075,0.9067,0.3092041798993945,0.9340043922424316,0.6236,0.6420096437454224,0.8708,0.45267804899215697,1.0946876984596252
413,0.6453,0.6200526059150696,0.9025,0.31953020194768905,0.9395828058242798,0.5732,0.6744555750846862,0.8744,0.443282017993927,1.1177375881195069
414,0.6451,0.6248492622375488,0.9035,0.3148222107410431,0.9396714731216431,0.5936,0.66625465259552,0.8676,0.46640896816253663,1.1326636211395265
415,0.6423,0.6254410296440125,0.9065,0.30999412862062453,0.9354351581573487,0.5404,0.7217110514640808,0.864,0.4563282506108284,1.1780392987251282
416,0.6411,0.628459805393219,0.9069,0.30461370458602904,0.9330735099792481,0.6256,0.636402980709076,0.876,0.4427480917930603,1.0791510690689088
417,0.6524,0.6181658402442932,0.9056,0.31031475494503974,0.9284805953979492,0.5876,0.6742262413024902,0.8556,0.5164065924800932,1.1906328324317932
418,0.6451,0.6282584425926209,0.9046,0.30826955271959305,0.9365279964447022,0.5932,0.6602639632225037,0.8636,0.464586997795105,1.124850952911377
419,0.6439,0.6259213695526123,0.9025,0.31254553339481356,0.9384669031143188,0.55,0.693469291305542,0.8616,0.47045632381439206,1.1639256156921387
420,0.6503,0.623327070236206,0.9079,0.3038262477874756,0.9271533145904541,0.572,0.6801948722839355,0.874,0.4448090653061867,1.1250039370536804
421,0.6343,0.6267353626251221,0.9056,0.3106821014940739,0.9374174637794495,0.5972,0.6511466125488281,0.868,0.467889577293396,1.1190361881256103
422,0.6497,0.6216247240066528,0.91,0.2962422125637531,0.91786693983078,0.67,0.6164299076080322,0.8784,0.43518122386932373,1.0516111289978027
423,0.637,0.6296049270629883,0.9091,0.30336611876487735,0.9329710439682006,0.6264,0.6380058917999267,0.8776,0.42582736418247225,1.0638332538604736
424,0.6463,0.6251087253570556,0.9104,0.2923676087141037,0.9174763368606568,0.5724,0.6767967199325562,0.8712,0.46410637600421906,1.1409030993461609
425,0.6424,0.6255989295959473,0.8997,0.32287141506671907,0.948470341014862,0.5832,0.6767697630882263,0.8712,0.4592705289125443,1.1360402873039246
426,0.6515,0.6192029991149902,0.9065,0.3052131661057472,0.9244161659240723,0.5744,0.688538975906372,0.8696,0.4563585282683372,1.1448975083351136
427,0.6396,0.6304631140708923,0.9037,0.3133866502046585,0.9438497627258301,0.6012,0.6619474413871765,0.868,0.46994397201538085,1.1318914211273194
428,0.6394,0.626473992729187,0.9018,0.3164317965269089,0.9429057886123657,0.6352,0.633168803691864,0.87,0.45375643281936645,1.0869252326965333
429,0.6404,0.6273952243804931,0.9027,0.30879540340676903,0.9361906275749207,0.6032,0.6593042777061462,0.8712,0.4615696175813675,1.1208738969802856
430,0.6356,0.634206694984436,0.9012,0.3145018534868956,0.9487085487365723,0.642,0.6403931123733521,0.8756,0.4422644526958466,1.0826575675964356
431,0.6319,0.6311044541358948,0.9056,0.297625476115942,0.9287299320220948,0.6108,0.6550636156082154,0.8668,0.46937660970687867,1.1244402236938476
432,0.6406,0.6277676144599914,0.9107,0.29607904999256135,0.9238466649055481,0.6308,0.6372937898635864,0.8772,0.4351988114953041,1.072492597770691
433,0.6399,0.6270106855392457,0.9041,0.3172061209440231,0.9442168058395386,0.5716,0.6774740851402282,0.8684,0.44694271631240845,1.124416796875
434,0.6429,0.6309477946281433,0.9041,0.3080791308999062,0.9390269241333008,0.6508,0.6358450506210327,0.8712,0.4542165118217468,1.0900615619659424
435,0.6551,0.6200432176589966,0.906,0.30784282413721087,0.9278860406875611,0.55,0.6892122457504273,0.8792,0.43063523926734926,1.1198474893569945
436,0.6467,0.6222776516914368,0.9096,0.2996538261085749,0.9219314776420593,0.6104,0.6495764003753662,0.8704,0.45999608573913575,1.109572487640381
437,0.6397,0.6257758362770081,0.906,0.302622720849514,0.9283985580444336,0.612,0.6579024061203003,0.8684,0.4449403962135315,1.102842794418335
438,0.6474,0.6270994638442993,0.9047,0.3037783849835396,0.9308778463363647,0.6028,0.655731817817688,0.8656,0.47710033769607546,1.132832160949707
439,0.6421,0.6271396943092347,0.9067,0.3013579219579697,0.9284976163864136,0.5672,0.7007441342353821,0.8736,0.44888394737243653,1.1496280799865723
440,0.6453,0.6259804777145386,0.9025,0.31485957193374636,0.9408400485992432,0.6188,0.6447492491722107,0.8656,0.4790537383124232,1.1238029921531678
441,0.6453,0.6216198082923889,0.9081,0.29405692292451857,0.915676730632782,0.6004,0.6528744091033936,0.8664,0.4600931561946869,1.1129675687789917
442,0.6449,0.6273854705810546,0.9063,0.29683713309764864,0.9242226040840149,0.5948,0.6601240810394287,0.8652,0.47766629435969515,1.1377903803825378
443,0.6444,0.6245275189399719,0.907,0.3068360316157341,0.9313635500907897,0.6176,0.643468721294403,0.8796,0.4490111984372139,1.0924799221992492
444,0.6434,0.6240644913673401,0.9068,0.3009588814377785,0.9250233734130859,0.5696,0.712340078830719,0.8704,0.4618733470708132,1.1742134188652038
445,0.6372,0.6322654723167419,0.9062,0.292473524081707,0.9247389947891236,0.6364,0.6392794208526611,0.878,0.4463889095276594,1.085668330001831
446,0.6409,0.6289950176239014,0.9091,0.29749408165216445,0.9264890970230103,0.5792,0.6696517568588257,0.8672,0.4521904984474182,1.1218422488212585
447,0.6393,0.6272320996284485,0.8989,0.3094013044834137,0.9366334020614624,0.5864,0.6770930551528931,0.8644,0.46702455701828005,1.1441176152229309
448,0.6386,0.6301260967254638,0.9124,0.2928433854997158,0.9229694818496704,0.5708,0.6851341566085816,0.8704,0.4395863271713257,1.1247204776763915
449,0.6454,0.6254669188499451,0.9051,0.2959789636254311,0.9214458836555481,0.6236,0.6505023802757263,0.878,0.4422218406200409,1.0927242286682128
450,0.6461,0.623508287525177,0.9069,0.3038314047038555,0.9273396909713745,0.578,0.6749203334808349,0.8696,0.4602641173362732,1.1351844528198243
451,0.6446,0.624033278465271,0.9083,0.2998822363615036,0.9239155137062073,0.6,0.652702815246582,0.874,0.44014826248437167,1.0928510754585266
452,0.6446,0.6271259766578674,0.9031,0.31434669057130815,0.9414726680755615,0.6,0.6599875325202942,0.8744,0.4396481767177582,1.0996357093811036
453,0.6475,0.6243164229393006,0.9056,0.3058884222507477,0.9302048465728759,0.6136,0.6622506243705749,0.862,0.48099428300857544,1.1432449077606202
454,0.6407,0.6243246883392334,0.9068,0.3030220797777176,0.9273467700004577,0.626,0.6411631588935852,0.876,0.4493934285163879,1.0905565881729127
455,0.636,0.6295048316001892,0.9052,0.3097323464155197,0.9392371767044068,0.6192,0.6467760493278504,0.8736,0.44170206745266916,1.0884781248092652
456,0.6502,0.6230804921150207,0.9061,0.3071683944821358,0.9302488868713379,0.5616,0.6927214988708497,0.864,0.48911633892059325,1.1818378358840942
457,0.633,0.6293330875396729,0.907,0.30359902667999267,0.9329321130752564,0.5916,0.6770013557434083,0.8704,0.477275896281004,1.1542772493362428
458,0.6322,0.6350487575531006,0.9045,0.3153325243830681,0.9503812822341919,0.6244,0.6420263912200928,0.876,0.43767175295352934,1.0796981446266174
459,0.6435,0.6241497497558594,0.9072,0.2969344384074211,0.9210841884613037,0.5892,0.6559988297462463,0.8648,0.4849381860844791,1.1409370184898378
460,0.6432,0.6272482555389405,0.9071,0.2940155788898468,0.9212638345718384,0.592,0.6640302728652954,0.868,0.466630189538002,1.1306604618072509
461,0.6427,0.6240254832267761,0.9055,0.2997828683078289,0.923808351135254,0.6112,0.6502876247406005,0.8644,0.48347644543647766,1.1337640701293945
462,0.6405,0.6258208992958069,0.9085,0.3049319599330425,0.9307528635978699,0.63,0.643011900806427,0.8772,0.45371299362182615,1.0967248916625976
463,0.6378,0.6266207068443298,0.907,0.3046667560696602,0.9312874604225159,0.594,0.6600447689056397,0.864,0.4676344855308533,1.12767925491333
464,0.6431,0.6252068788528442,0.9052,0.3075654535770416,0.9327723316192627,0.574,0.6962505346298218,0.858,0.4786417016029358,1.1748922386169434
465,0.6505,0.6261986181259155,0.9021,0.3035174395680428,0.9297160579681396,0.6192,0.6564653332710266,0.8728,0.44561565856933594,1.1020809886932372
466,0.6373,0.6334696733474732,0.9051,0.3040556715607643,0.9375253461837768,0.6136,0.645146704864502,0.8592,0.5125484077453614,1.1576951110839844
467,0.6408,0.6267669818878174,0.909,0.29435928547382356,0.9211262664794921,0.6272,0.6451196600914001,0.8752,0.44741557021141054,1.0925352363586425
468,0.6426,0.6268117412567139,0.9088,0.29634974250793455,0.9231614791870117,0.5948,0.6629262984275818,0.8792,0.43701120610386135,1.099937507724762
469,0.6527,0.6209511726379394,0.9071,0.2964717454314232,0.9174229202270507,0.606,0.6634495849609375,0.8796,0.44959451923370364,1.113044105529785
470,0.6421,0.624551779460907,0.9021,0.3100858546972275,0.9346376356124878,0.6172,0.646521877861023,0.8744,0.44149888858795167,1.0880207656860352
471,0.6448,0.6293050094604492,0.9059,0.31074213750362395,0.9400471485137939,0.6,0.6572609928131103,0.8784,0.4426322361823637,1.0998932342529297
472,0.6489,0.6204225568771362,0.9111,0.2955000132203102,0.9159225706100463,0.5832,0.6576946161270142,0.8684,0.460478236579895,1.1181728546142577
473,0.6399,0.6296180967330932,0.9081,0.29408781504631043,0.9237059136390686,0.6096,0.6578677278518676,0.8716,0.4613994650840759,1.1192671969413757
474,0.6413,0.6263978748321534,0.9062,0.3045225592374802,0.9309204341888427,0.6116,0.6620763899803161,0.8612,0.48017299323678014,1.1422493846893311
475,0.6396,0.6298542899131775,0.9055,0.3015108408033848,0.9313651304244995,0.6324,0.6423251387596131,0.8776,0.4448272989034653,1.087152435207367
476,0.6455,0.6273411260604859,0.9002,0.31740690560340884,0.9447480316162109,0.594,0.6724413162231445,0.8684,0.47492423191070554,1.147365545463562
477,0.643,0.6255042873382568,0.9076,0.3016092528820038,0.9271135381698609,0.612,0.6549432349205017,0.8792,0.4410448217235506,1.0959880558013917
478,0.6448,0.6265076482772827,0.9106,0.2916356553941965,0.9181433042526245,0.6408,0.643876874923706,0.8716,0.4650926556110382,1.108969536781311
479,0.6478,0.6294997966766357,0.9105,0.28706216773986815,0.9165619632720947,0.6344,0.6340661756515503,0.8748,0.4398147801399231,1.0738809562683105
480,0.646,0.6272806804656983,0.9072,0.2967658050298691,0.9240464851379394,0.5944,0.6667109408378601,0.8752,0.45297120110467076,1.1196821364402771
481,0.6396,0.6291240508079529,0.9106,0.29297067214250566,0.9220947224617004,0.6128,0.6496382738113403,0.8732,0.44887849931716917,1.0985167744636535
482,0.6379,0.6317359896659851,0.9101,0.2977379191875458,0.9294739085197449,0.5512,0.6772837906837463,0.8548,0.49021449728012084,1.1674982883453369
483,0.6357,0.628112244796753,0.9119,0.2863048202157021,0.9144170649528504,0.5868,0.672458292388916,0.8688,0.4579482255935669,1.1304065280914306
484,0.6438,0.6249703799247742,0.9079,0.303889963388443,0.9288603439331055,0.5992,0.6707738922119141,0.876,0.45452310874462126,1.1252969999313354
485,0.6459,0.6277886053085328,0.9063,0.3031928686499596,0.9309814743041992,0.6176,0.646948138332367,0.8704,0.45229497874975205,1.0992431161880494
486,0.6383,0.6287378681182861,0.9043,0.3059137883782387,0.9346516592979431,0.6208,0.6380435872077942,0.8796,0.4458378366470337,1.0838814282417297
487,0.6383,0.6331141872406005,0.9064,0.3037331429362297,0.9368473320007324,0.5712,0.6788513761520386,0.878,0.44175241465568543,1.1206037895202636
488,0.642,0.6276720499992371,0.9093,0.3011365950703621,0.9288086451530456,0.6248,0.6413320941925049,0.8796,0.43894423365592955,1.080276323890686
489,0.6323,0.632916631603241,0.9112,0.2833687203764915,0.9162853529930115,0.5992,0.6592152276992798,0.8688,0.4717709888458252,1.1309862154006958
490,0.6443,0.626175329208374,0.902,0.3173675091743469,0.9435428369522094,0.6456,0.6326676864624023,0.876,0.4547829579006415,1.0874506469726561
491,0.6396,0.6325209381103516,0.9034,0.3113776857256889,0.9438986233711243,0.5836,0.6770715149879456,0.8688,0.45135856084823606,1.1284300750732421
492,0.6319,0.6352131601333618,0.9049,0.3063657277226448,0.9415788864135742,0.6044,0.6567228088378906,0.8712,0.45391830067932604,1.1106411133766174
493,0.6354,0.6330468216896057,0.9039,0.3075822286128998,0.9406290504455567,0.5896,0.6669029823303223,0.8756,0.4508257689237595,1.1177287474632263
494,0.6458,0.6271278274536133,0.9099,0.2890773183166981,0.9162051478385925,0.6016,0.6507733896255493,0.862,0.47770890254974363,1.1284822952270508
495,0.6401,0.63068140001297,0.9047,0.303753010058403,0.9344344106674194,0.5832,0.6605151096343994,0.864,0.4700430506706238,1.130558156967163
496,0.6421,0.6241298209190369,0.9058,0.2993948278903961,0.9235246473312378,0.6184,0.6552626397132874,0.8716,0.44824053534567354,1.1035031743049621
497,0.6331,0.6324840775489807,0.9072,0.30729663786888123,0.9397807140350342,0.6548,0.6123838185310364,0.8696,0.47047211978435516,1.082855940055847
498,0.6388,0.6299739127159119,0.9106,0.2934251355648041,0.9233990497589112,0.624,0.6491704446792602,0.872,0.44640699846446513,1.0955774399757385
499,0.6398,0.6310074598312377,0.9141,0.2856814852833748,0.9166889434814454,0.5696,0.6827546124458312,0.8708,0.440216282081604,1.1229708908081055
